"","Country","Region","Market","Product","Date","Open","High","Low","Close","Currency"
"","Philippines","Market Average","Market Average","rice","2009-12-01","28.39","28.89","27.36","27.36","PHP"
"","Philippines","Market Average","Market Average","rice","2010-01-01","27.31","28.56","26.73","28.56","PHP"
"","Philippines","Market Average","Market Average","rice","2010-02-01","28.79","29.53","28.05","29.27","PHP"
"","Philippines","Market Average","Market Average","rice","2010-03-01","29.51","30.18","28.83","29.61","PHP"
"","Philippines","Market Average","Market Average","rice","2010-04-01","29.77","30.34","29.18","29.18","PHP"
"","Philippines","Market Average","Market Average","rice","2010-05-01","29.22","29.76","28.68","29.09","PHP"
"","Philippines","Market Average","Market Average","rice","2010-06-01","29.15","29.61","28.69","29","PHP"
"","Philippines","Market Average","Market Average","rice","2010-07-01","29.07","29.47","28.67","29.37","PHP"
"","Philippines","Market Average","Market Average","rice","2010-08-01","29.5","29.88","29.08","29.08","PHP"
"","Philippines","Market Average","Market Average","rice","2010-09-01","29.14","29.5","28.77","29.38","PHP"
"","Philippines","Market Average","Market Average","rice","2010-10-01","29.5","29.84","28.73","28.73","PHP"
"","Philippines","Market Average","Market Average","rice","2010-11-01","28.73","29.16","28.31","29.03","PHP"
"","Philippines","Market Average","Market Average","rice","2010-12-01","29.13","29.9","28.74","29.9","PHP"
"","Philippines","Market Average","Market Average","rice","2011-01-01","30.13","30.61","29.31","29.31","PHP"
"","Philippines","Market Average","Market Average","rice","2011-02-01","29.34","29.86","28.82","29.8","PHP"
"","Philippines","Market Average","Market Average","rice","2011-03-01","29.94","30.43","29.21","29.21","PHP"
"","Philippines","Market Average","Market Average","rice","2011-04-01","29.24","29.74","28.74","29.07","PHP"
"","Philippines","Market Average","Market Average","rice","2011-05-01","29.11","30.08","28.68","30.08","PHP"
"","Philippines","Market Average","Market Average","rice","2011-06-01","30.32","30.88","29.31","29.31","PHP"
"","Philippines","Market Average","Market Average","rice","2011-07-01","29.33","29.95","28.71","29.43","PHP"
"","Philippines","Market Average","Market Average","rice","2011-08-01","29.5","30.03","28.97","29.6","PHP"
"","Philippines","Market Average","Market Average","rice","2011-09-01","29.72","30.17","29.26","29.65","PHP"
"","Philippines","Market Average","Market Average","rice","2011-10-01","29.75","30.14","29.26","29.26","PHP"
"","Philippines","Market Average","Market Average","rice","2011-11-01","29.29","29.7","28.9","29.7","PHP"
"","Philippines","Market Average","Market Average","rice","2011-12-01","29.84","30.23","29.46","29.58","PHP"
"","Philippines","Market Average","Market Average","rice","2012-01-01","29.67","30.15","29.32","30.15","PHP"
"","Philippines","Market Average","Market Average","rice","2012-02-01","30.32","30.69","29.94","30.22","PHP"
"","Philippines","Market Average","Market Average","rice","2012-03-01","30.34","30.67","30","30.23","PHP"
"","Philippines","Market Average","Market Average","rice","2012-04-01","30.33","30.62","29.96","29.96","PHP"
"","Philippines","Market Average","Market Average","rice","2012-05-01","30.01","30.32","29.71","29.93","PHP"
"","Philippines","Market Average","Market Average","rice","2012-06-01","30.01","30.29","29.73","30.29","PHP"
"","Philippines","Market Average","Market Average","rice","2012-07-01","30.44","30.79","30.15","30.79","PHP"
"","Philippines","Market Average","Market Average","rice","2012-08-01","30.96","31.26","30.66","30.87","PHP"
"","Philippines","Market Average","Market Average","rice","2012-09-01","30.99","31.26","30.67","30.67","PHP"
"","Philippines","Market Average","Market Average","rice","2012-10-01","30.73","31.01","30.45","30.51","PHP"
"","Philippines","Market Average","Market Average","rice","2012-11-01","30.57","30.84","30.3","30.3","PHP"
"","Philippines","Market Average","Market Average","rice","2012-12-01","30.36","30.63","30.09","30.32","PHP"
"","Philippines","Market Average","Market Average","rice","2013-01-01","30.41","30.66","30.16","30.28","PHP"
"","Philippines","Market Average","Market Average","rice","2013-02-01","30.37","30.61","30.13","30.25","PHP"
"","Philippines","Market Average","Market Average","rice","2013-03-01","30.33","30.56","30.11","30.4","PHP"
"","Philippines","Market Average","Market Average","rice","2013-04-01","30.51","30.73","30.29","30.6","PHP"
"","Philippines","Market Average","Market Average","rice","2013-05-01","30.72","30.94","30.05","30.05","PHP"
"","Philippines","Market Average","Market Average","rice","2013-06-01","30.07","30.74","29.73","30.74","PHP"
"","Philippines","Market Average","Market Average","rice","2013-07-01","30.91","31.38","30.49","31.38","PHP"
"","Philippines","Market Average","Market Average","rice","2013-08-01","31.59","32.35","31.18","32.35","PHP"
"","Philippines","Market Average","Market Average","rice","2013-09-01","32.6","34.39","32.11","34.39","PHP"
"","Philippines","Market Average","Market Average","rice","2013-10-01","34.83","35.73","33.93","34.92","PHP"
"","Philippines","Market Average","Market Average","rice","2013-11-01","35.16","35.93","34.39","35.45","PHP"
"","Philippines","Market Average","Market Average","rice","2013-12-01","35.64","36.31","34.96","36.12","PHP"
"","Philippines","Market Average","Market Average","rice","2014-01-01","36.34","36.96","35.72","36.14","PHP"
"","Philippines","Market Average","Market Average","rice","2014-02-01","36.27","36.81","35.74","36.75","PHP"
"","Philippines","Market Average","Market Average","rice","2014-03-01","36.94","37.46","36.43","37.39","PHP"
"","Philippines","Market Average","Market Average","rice","2014-04-01","37.61","38.1","37.12","37.25","PHP"
"","Philippines","Market Average","Market Average","rice","2014-05-01","37.36","37.81","36.91","37.34","PHP"
"","Philippines","Market Average","Market Average","rice","2014-06-01","37.46","38.76","37.06","38.76","PHP"
"","Philippines","Market Average","Market Average","rice","2014-07-01","39.09","39.96","38.42","39.96","PHP"
"","Philippines","Market Average","Market Average","rice","2014-08-01","40.3","40.99","39.6","40.21","PHP"
"","Philippines","Market Average","Market Average","rice","2014-09-01","40.39","40.99","39.8","40.5","PHP"
"","Philippines","Market Average","Market Average","rice","2014-10-01","40.67","41.19","39.65","39.65","PHP"
"","Philippines","Market Average","Market Average","rice","2014-11-01","39.66","40.26","39.05","39.31","PHP"
"","Philippines","Market Average","Market Average","rice","2014-12-01","39.35","39.89","38.58","38.58","PHP"
"","Philippines","Market Average","Market Average","rice","2015-01-01","38.59","39.15","38.04","38.07","PHP"
"","Philippines","Market Average","Market Average","rice","2015-02-01","38.09","38.61","36.99","36.99","PHP"
"","Philippines","Market Average","Market Average","rice","2015-03-01","36.94","37.56","36.33","36.7","PHP"
"","Philippines","Market Average","Market Average","rice","2015-04-01","36.74","37.27","35.81","35.81","PHP"
"","Philippines","Market Average","Market Average","rice","2015-05-01","35.79","36.37","35.2","35.61","PHP"
"","Philippines","Market Average","Market Average","rice","2015-06-01","35.66","36.17","35.16","35.33","PHP"
"","Philippines","Market Average","Market Average","rice","2015-07-01","35.4","36.21","34.94","36.21","PHP"
"","Philippines","Market Average","Market Average","rice","2015-08-01","36.44","36.97","35.91","36.75","PHP"
"","Philippines","Market Average","Market Average","rice","2015-09-01","36.97","37.45","36.48","36.8","PHP"
"","Philippines","Market Average","Market Average","rice","2015-10-01","36.93","37.36","36.18","36.18","PHP"
"","Philippines","Market Average","Market Average","rice","2015-11-01","36.2","36.68","35.44","35.44","PHP"
"","Philippines","Market Average","Market Average","rice","2015-12-01","35.43","35.94","34.92","35.66","PHP"
"","Philippines","Market Average","Market Average","rice","2016-01-01","35.78","36.24","35.33","35.97","PHP"
"","Philippines","Market Average","Market Average","rice","2016-02-01","36.13","36.54","35.18","35.18","PHP"
"","Philippines","Market Average","Market Average","rice","2016-03-01","35.19","35.71","34.67","35.29","PHP"
"","Philippines","Market Average","Market Average","rice","2016-04-01","35.38","35.83","34.93","35.33","PHP"
"","Philippines","Market Average","Market Average","rice","2016-05-01","35.45","35.85","35.05","35.45","PHP"
"","Philippines","Market Average","Market Average","rice","2016-06-01","35.58","36.36","35.22","36.36","PHP"
"","Philippines","Market Average","Market Average","rice","2016-07-01","36.6","37.07","36.14","36.55","PHP"
"","Philippines","Market Average","Market Average","rice","2016-08-01","36.72","37.12","36.31","36.9","PHP"
"","Philippines","Market Average","Market Average","rice","2016-09-01","37.06","37.43","36.68","37.09","PHP"
"","Philippines","Market Average","Market Average","rice","2016-10-01","37.24","37.58","36.9","37.4","PHP"
"","Philippines","Market Average","Market Average","rice","2016-11-01","37.56","37.88","37.24","37.3","PHP"
"","Philippines","Market Average","Market Average","rice","2016-12-01","37.41","37.72","37.1","37.45","PHP"
"","Philippines","Market Average","Market Average","rice","2017-01-01","37.58","37.87","37.18","37.18","PHP"
"","Philippines","Market Average","Market Average","rice","2017-02-01","37.26","37.7","36.94","37.7","PHP"
"","Philippines","Market Average","Market Average","rice","2017-03-01","37.88","38.23","37.26","37.26","PHP"
"","Philippines","Market Average","Market Average","rice","2017-04-01","37.33","37.73","36.93","37.65","PHP"
"","Philippines","Market Average","Market Average","rice","2017-05-01","37.8","38.18","36.91","36.91","PHP"
"","Philippines","Market Average","Market Average","rice","2017-06-01","36.93","37.42","36.44","36.71","PHP"
"","Philippines","Market Average","Market Average","rice","2017-07-01","36.77","37.29","36.33","37.29","PHP"
"","Philippines","Market Average","Market Average","rice","2017-08-01","37.49","37.93","36.88","36.88","PHP"
"","Philippines","Market Average","Market Average","rice","2017-09-01","36.95","37.41","36.49","37.15","PHP"
"","Philippines","Market Average","Market Average","rice","2017-10-01","37.29","37.7","36.26","36.26","PHP"
"","Philippines","Market Average","Market Average","rice","2017-11-01","36.25","37.77","35.71","37.77","PHP"
"","Philippines","Market Average","Market Average","rice","2017-12-01","38.07","38.88","37.18","37.18","PHP"
"","Philippines","Market Average","Market Average","rice","2018-01-01","37.26","38.03","36.49","36.54","PHP"
"","Philippines","Market Average","Market Average","rice","2018-02-01","36.53","38.18","35.83","38.18","PHP"
"","Philippines","Market Average","Market Average","rice","2018-03-01","38.51","39.45","37.57","38.56","PHP"
"","Philippines","Market Average","Market Average","rice","2018-04-01","38.79","39.6","37.99","38.66","PHP"
"","Philippines","Market Average","Market Average","rice","2018-05-01","38.8","39.48","38.11","39.32","PHP"
"","Philippines","Market Average","Market Average","rice","2018-06-01","39.54","40.29","38.9","40.29","PHP"
"","Philippines","Market Average","Market Average","rice","2018-07-01","40.57","41.21","39.92","40.46","PHP"
"","Philippines","Market Average","Market Average","rice","2018-08-01","40.63","42.11","40.07","42.11","PHP"
"","Philippines","Market Average","Market Average","rice","2018-09-01","42.48","43.29","41.67","42.87","PHP"
"","Philippines","Market Average","Market Average","rice","2018-10-01","43.17","43.88","41.46","41.46","PHP"
"","Philippines","Market Average","Market Average","rice","2018-11-01","41.41","42.31","40.04","40.04","PHP"
"","Philippines","Market Average","Market Average","rice","2018-12-01","39.92","40.83","39","39.35","PHP"
"","Philippines","Market Average","Market Average","rice","2019-01-01","39.34","40.13","38.54","38.85","PHP"
"","Philippines","Market Average","Market Average","rice","2019-02-01","38.88","39.58","37.7","37.7","PHP"
"","Philippines","Market Average","Market Average","rice","2019-03-01","37.65","38.39","36.55","36.55","PHP"
"","Philippines","Market Average","Market Average","rice","2019-04-01","36.47","37.22","35.13","35.13","PHP"
"","Philippines","Market Average","Market Average","rice","2019-05-01","35.01","35.82","34.2","34.4","PHP"
"","Philippines","Market Average","Market Average","rice","2019-06-01","34.37","35.08","33.65","34.16","PHP"
"","Philippines","Market Average","Market Average","rice","2019-07-01","34.22","34.82","32.31","32.31","PHP"
"","Philippines","Market Average","Market Average","rice","2019-08-01","32.15","35.62","31.27","35.62","PHP"
"","Philippines","Market Average","Market Average","rice","2019-09-01","36.06","37.52","34.59","36.42","PHP"
"","Philippines","Market Average","Market Average","rice","2019-10-01","36.74","38.01","35.48","35.99","PHP"
"","Philippines","Market Average","Market Average","rice","2019-11-01","36.04","37.14","34.95","35.66","PHP"
"","Philippines","Market Average","Market Average","rice","2019-12-01","35.71","36.63","34.78","35.86","PHP"
"","Philippines","Market Average","Market Average","rice","2020-01-01","35.99","36.77","35.2","36.02","PHP"
"","Philippines","Market Average","Market Average","rice","2020-02-01","36.16","36.83","35.49","35.77","PHP"
